Starting Worker worker4

╔══════════════════════════════════════════════════════════════════════╗
║  ETL Step 2b: eFACTS Scraper v23 (Production Ready)                 ║
║  Fixes: Schema enforcement, ID splitting, ghost row removal,        ║
║         error handling data.table construction                      ║
╚══════════════════════════════════════════════════════════════════════╝


✓ eFACTS Scraper v23 loaded successfully.

Usage:
  linkage <- read.csv('data/external/padep/facility_linkage_table.csv')
  ids <- unique(linkage$efacts_facility_id[!is.na(linkage$efacts_facility_id)])
  run_scraper(ids)

Utilities:
  get_scrape_status()           - Check progress
  reset_checkpoint()            - Start over
  migrate_checkpoint_v22_to_v23() - Migrate from v22 checkpoint

[16:25:50] INFO: STARTING FRESH SCRAPE
[16:25:50] INFO: Scraping 9638 facilities (100.0% remaining)

[16:25:56] 1/9638 (0.0%) | ID: 606397 | T:1 I:0 V:0 P:4
[16:26:05] 2/9638 (0.0%) | ID: 606398 | T:0 I:3 V:1 P:8
[16:26:08] 3/9638 (0.0%) | ID: 606399 | T:0 I:0 V:0 P:0
[16:26:12] 4/9638 (0.0%) | ID: 606402 | T:0 I:0 V:0 P:0
[16:26:16] 5/9638 (0.1%) | ID: 606403 | T:0 I:0 V:0 P:0
[16:26:20] 6/9638 (0.1%) | ID: 606404 | T:0 I:0 V:0 P:0
[16:26:33] 7/9638 (0.1%) | ID: 606405 | T:0 I:9 V:11 P:12
[16:27:02] 8/9638 (0.1%) | ID: 606406 | T:2 I:28 V:36 P:8
[16:27:06] 9/9638 (0.1%) | ID: 606407 | T:0 I:0 V:0 P:0
[16:27:10] 10/9638 (0.1%) | ID: 883120 | T:1 I:0 V:0 P:2
[16:27:29] 11/9638 (0.1%) | ID: 606408 | T:0 I:10 V:10 P:4
[16:27:34] 12/9638 (0.1%) | ID: 606409 | T:0 I:0 V:0 P:0
[16:27:40] 13/9638 (0.1%) | ID: 606410 | T:0 I:0 V:0 P:0
[16:27:44] 14/9638 (0.1%) | ID: 606411 | T:0 I:0 V:0 P:0
[16:27:48] 15/9638 (0.2%) | ID: 606412 | T:0 I:0 V:0 P:0
[16:27:57] 16/9638 (0.2%) | ID: 606413 | T:0 I:1 V:2 P:4
[16:28:06] 17/9638 (0.2%) | ID: 606414 | T:0 I:3 V:1 P:4
[16:28:11] 18/9638 (0.2%) | ID: 606415 | T:0 I:0 V:0 P:0
[16:28:15] 19/9638 (0.2%) | ID: 606416 | T:0 I:0 V:0 P:0
[16:28:39] 20/9638 (0.2%) | ID: 606417 | T:1 I:14 V:17 P:4
[16:28:42] 21/9638 (0.2%) | ID: 606418 | T:0 I:0 V:0 P:0
[16:28:59] 22/9638 (0.2%) | ID: 606419 | T:3 I:11 V:7 P:2
[16:29:04] 23/9638 (0.2%) | ID: 606420 | T:0 I:0 V:0 P:0
[16:29:07] 24/9638 (0.2%) | ID: 606421 | T:0 I:0 V:0 P:0
[16:35:56] 57/9638 (0.6%) | ID: 606454 | T:2 I:28 V:98 P:2
[16:36:22] 58/9638 (0.6%) | ID: 606455 | T:1 I:17 V:35 P:0
[16:36:26] 59/9638 (0.6%) | ID: 606456 | T:0 I:0 V:0 P:0
[16:36:32] 60/9638 (0.6%) | ID: 606457 | T:0 I:1 V:0 P:0
[16:36:37] 61/9638 (0.6%) | ID: 606458 | T:0 I:0 V:0 P:0
[16:37:00] 62/9638 (0.6%) | ID: 606459 | T:3 I:9 V:16 P:0
[16:37:14] 63/9638 (0.7%) | ID: 606460 | T:1 I:3 V:3 P:8
[16:37:18] 64/9638 (0.7%) | ID: 606461 | T:0 I:0 V:0 P:0
[16:37:58] 65/9638 (0.7%) | ID: 606462 | T:1 I:24 V:30 P:14
[16:38:21] 66/9638 (0.7%) | ID: 606463 | T:3 I:15 V:17 P:4
[16:39:07] 67/9638 (0.7%) | ID: 606464 | T:4 I:23 V:61 P:14
[16:39:43] 68/9638 (0.7%) | ID: 606465 | T:3 I:18 V:32 P:10
[16:39:46] 69/9638 (0.7%) | ID: 606466 | T:0 I:0 V:0 P:0
[16:39:49] 70/9638 (0.7%) | ID: 606467 | T:0 I:0 V:0 P:0
[16:39:56] 71/9638 (0.7%) | ID: 606468 | T:2 I:6 V:3 P:0
[16:40:02] 72/9638 (0.7%) | ID: 606469 | T:0 I:1 V:1 P:0
[16:40:06] 73/9638 (0.8%) | ID: 606470 | T:0 I:0 V:0 P:0
[16:40:10] 74/9638 (0.8%) | ID: 606472 | T:0 I:0 V:0 P:0
[16:40:14] 75/9638 (0.8%) | ID: 606473 | T:0 I:0 V:0 P:0
[16:40:24] 76/9638 (0.8%) | ID: 606474 | T:0 I:1 V:2 P:0
[16:40:30] 77/9638 (0.8%) | ID: 606476 | T:0 I:0 V:0 P:0
[16:40:35] 78/9638 (0.8%) | ID: 606477 | T:0 I:0 V:0 P:0
[16:40:47] 79/9638 (0.8%) | ID: 606478 | T:4 I:10 V:7 P:0
[16:40:51] 80/9638 (0.8%) | ID: 606479 | T:0 I:0 V:0 P:0
[16:41:10] 81/9638 (0.8%) | ID: 606480 | T:0 I:7 V:12 P:12
[16:41:14] 82/9638 (0.9%) | ID: 606481 | T:0 I:0 V:0 P:0
[16:41:45] 83/9638 (0.9%) | ID: 606482 | T:1 I:35 V:16 P:20
[16:41:59] 84/9638 (0.9%) | ID: 606483 | T:2 I:7 V:3 P:8
[16:42:03] 85/9638 (0.9%) | ID: 606484 | T:0 I:0 V:0 P:0
[16:42:07] 86/9638 (0.9%) | ID: 606485 | T:0 I:0 V:0 P:0
[16:42:44] 87/9638 (0.9%) | ID: 606486 | T:4 I:14 V:12 P:18
[16:42:50] 88/9638 (0.9%) | ID: 606487 | T:0 I:0 V:0 P:0
[16:42:56] 89/9638 (0.9%) | ID: 606488 | T:0 I:0 V:0 P:0
[16:43:00] 90/9638 (0.9%) | ID: 606489 | T:0 I:0 V:0 P:0
[16:43:05] 91/9638 (0.9%) | ID: 606490 | T:0 I:1 V:0 P:0
[16:43:14] 92/9638 (1.0%) | ID: 606491 | T:2 I:7 V:2 P:0
[16:43:18] 93/9638 (1.0%) | ID: 606492 | T:0 I:0 V:0 P:0
[16:43:38] 94/9638 (1.0%) | ID: 606493 | T:2 I:9 V:13 P:12
[16:43:42] 95/9638 (1.0%) | ID: 606494 | T:0 I:1 V:0 P:0
[16:43:46] 96/9638 (1.0%) | ID: 606495 | T:0 I:0 V:0 P:0
[16:43:52] 97/9638 (1.0%) | ID: 606496 | T:0 I:0 V:0 P:0
[16:44:23] 98/9638 (1.0%) | ID: 606497 | T:3 I:18 V:27 P:4
[16:44:32] 99/9638 (1.0%) | ID: 606498 | T:0 I:1 V:6 P:0
[16:45:03] 100/9638 (1.0%) | ID: 606499 | T:4 I:19 V:49 P:0

[16:45:03] INFO: Checkpoint: Saving batch of 100 facilities


[16:45:07] 101/9638 (1.0%) | ID: 606500 | T:0 I:0 V:0 P:0
[16:45:25] 102/9638 (1.1%) | ID: 606501 | T:4 I:12 V:12 P:4
[16:45:58] 103/9638 (1.1%) | ID: 606502 | T:0 I:16 V:41 P:2
[16:46:02] 104/9638 (1.1%) | ID: 606503 | T:0 I:0 V:0 P:0
[16:46:16] 105/9638 (1.1%) | ID: 606504 | T:3 I:12 V:12 P:0
[16:46:20] 106/9638 (1.1%) | ID: 606505 | T:0 I:0 V:0 P:0
[16:46:46] 107/9638 (1.1%) | ID: 606506 | T:4 I:14 V:33 P:2
[16:46:50] 108/9638 (1.1%) | ID: 606507 | T:0 I:0 V:0 P:0
[16:46:54] 109/9638 (1.1%) | ID: 606508 | T:0 I:0 V:0 P:0
[16:46:58] 110/9638 (1.1%) | ID: 606509 | T:0 I:0 V:0 P:0
[16:47:02] 111/9638 (1.2%) | ID: 606510 | T:0 I:0 V:0 P:0
[16:47:11] 112/9638 (1.2%) | ID: 606511 | T:0 I:2 V:6 P:4
[16:47:15] 113/9638 (1.2%) | ID: 606512 | T:0 I:0 V:0 P:0
[16:47:35] 114/9638 (1.2%) | ID: 606513 | T:0 I:9 V:24 P:2
[16:47:54] 115/9638 (1.2%) | ID: 606514 | T:0 I:8 V:18 P:6
[16:47:58] 116/9638 (1.2%) | ID: 606515 | T:0 I:0 V:0 P:0
[16:48:04] 117/9638 (1.2%) | ID: 606517 | T:0 I:0 V:0 P:0
[16:48:48] 118/9638 (1.2%) | ID: 606518 | T:10 I:41 V:41 P:0
[16:49:26] 119/9638 (1.2%) | ID: 606519 | T:4 I:20 V:54 P:2
[16:49:46] 120/9638 (1.2%) | ID: 606520 | T:0 I:2 V:0 P:0
[16:49:50] 121/9638 (1.3%) | ID: 606521 | T:0 I:1 V:0 P:0
[16:50:04] 122/9638 (1.3%) | ID: 606522 | T:0 I:4 V:7 P:8
[16:50:08] 123/9638 (1.3%) | ID: 606523 | T:0 I:0 V:0 P:0
[16:50:34] 124/9638 (1.3%) | ID: 606524 | T:4 I:15 V:42 P:2
[16:50:39] 125/9638 (1.3%) | ID: 606525 | T:0 I:0 V:0 P:0
[16:50:43] 126/9638 (1.3%) | ID: 606526 | T:0 I:0 V:0 P:0
[16:50:47] 127/9638 (1.3%) | ID: 606527 | T:0 I:0 V:0 P:0
[16:50:51] 128/9638 (1.3%) | ID: 606528 | T:0 I:0 V:0 P:0
[16:50:56] 129/9638 (1.3%) | ID: 606529 | T:0 I:0 V:0 P:0
[16:51:23] 130/9638 (1.3%) | ID: 606530 | T:3 I:17 V:33 P:2
[16:51:29] 131/9638 (1.4%) | ID: 606531 | T:0 I:0 V:0 P:0
[16:51:54] 132/9638 (1.4%) | ID: 606532 | T:5 I:12 V:30 P:10
[16:51:58] 133/9638 (1.4%) | ID: 606533 | T:0 I:0 V:0 P:0
[16:52:07] 134/9638 (1.4%) | ID: 606534 | T:1 I:11 V:4 P:0
[16:52:13] 135/9638 (1.4%) | ID: 606535 | T:0 I:1 V:0 P:0
[16:52:45] 136/9638 (1.4%) | ID: 606536 | T:4 I:18 V:37 P:8
[16:52:52] 137/9638 (1.4%) | ID: 606537 | T:0 I:0 V:0 P:0
[16:52:56] 138/9638 (1.4%) | ID: 606538 | T:0 I:0 V:0 P:0
[16:53:00] 139/9638 (1.4%) | ID: 606539 | T:0 I:0 V:0 P:0
[16:53:05] 140/9638 (1.5%) | ID: 606540 | T:1 I:1 V:4 P:0
[16:53:10] 141/9638 (1.5%) | ID: 606541 | T:0 I:0 V:0 P:0
[16:53:29] 142/9638 (1.5%) | ID: 606542 | T:0 I:10 V:11 P:2
[16:53:32] 143/9638 (1.5%) | ID: 606543 | T:0 I:0 V:0 P:0
[16:53:36] 144/9638 (1.5%) | ID: 606544 | T:0 I:0 V:0 P:0
[16:54:25] 145/9638 (1.5%) | ID: 606545 | T:16 I:58 V:20 P:26
[16:54:29] 146/9638 (1.5%) | ID: 606546 | T:0 I:0 V:0 P:0
[16:54:34] 147/9638 (1.5%) | ID: 606547 | T:0 I:0 V:0 P:4
[16:54:39] 148/9638 (1.5%) | ID: 606548 | T:0 I:0 V:0 P:0
[16:54:44] 149/9638 (1.5%) | ID: 606549 | T:0 I:0 V:0 P:0
[16:55:15] 150/9638 (1.6%) | ID: 606550 | T:3 I:19 V:26 P:16
[16:55:19] 151/9638 (1.6%) | ID: 606551 | T:0 I:0 V:0 P:0
[16:55:23] 152/9638 (1.6%) | ID: 606552 | T:0 I:0 V:0 P:0
[16:55:27] 153/9638 (1.6%) | ID: 606553 | T:0 I:0 V:0 P:0
[16:55:34] 154/9638 (1.6%) | ID: 606554 | T:0 I:0 V:0 P:0
[16:55:38] 155/9638 (1.6%) | ID: 606555 | T:0 I:0 V:0 P:0
[16:55:42] 156/9638 (1.6%) | ID: 606556 | T:0 I:0 V:0 P:0
[16:55:46] 157/9638 (1.6%) | ID: 606557 | T:0 I:0 V:0 P:0
[16:55:50] 158/9638 (1.6%) | ID: 606558 | T:0 I:1 V:0 P:0
[16:55:53] 159/9638 (1.6%) | ID: 606559 | T:0 I:0 V:0 P:0
[16:55:57] 160/9638 (1.7%) | ID: 606560 | T:0 I:1 V:0 P:0
[16:56:01] 161/9638 (1.7%) | ID: 606561 | T:0 I:0 V:0 P:0
[16:56:26] 162/9638 (1.7%) | ID: 606562 | T:3 I:15 V:27 P:2
[16:56:30] 163/9638 (1.7%) | ID: 606563 | T:0 I:0 V:0 P:0
[16:56:34] 164/9638 (1.7%) | ID: 606564 | T:0 I:1 V:0 P:0
[16:56:39] 165/9638 (1.7%) | ID: 606565 | T:0 I:0 V:0 P:0
[16:56:59] 166/9638 (1.7%) | ID: 606566 | T:2 I:14 V:15 P:0
[16:57:02] 167/9638 (1.7%) | ID: 606567 | T:0 I:0 V:0 P:0
[16:57:13] 168/9638 (1.7%) | ID: 606568 | T:1 I:10 V:7 P:0
[16:57:16] 169/9638 (1.8%) | ID: 606569 | T:0 I:0 V:0 P:0
[16:57:20] 170/9638 (1.8%) | ID: 606570 | T:0 I:0 V:0 P:0
[16:57:24] 171/9638 (1.8%) | ID: 606571 | T:0 I:1 V:0 P:0
[16:57:28] 172/9638 (1.8%) | ID: 606572 | T:0 I:0 V:0 P:0
[16:57:33] 173/9638 (1.8%) | ID: 606573 | T:0 I:0 V:0 P:0
[16:58:12] 174/9638 (1.8%) | ID: 606574 | T:2 I:23 V:36 P:14
[16:58:17] 175/9638 (1.8%) | ID: 606575 | T:0 I:0 V:0 P:0
[16:58:21] 176/9638 (1.8%) | ID: 606576 | T:0 I:1 V:0 P:0
[16:58:25] 177/9638 (1.8%) | ID: 606577 | T:0 I:0 V:0 P:0
[16:58:29] 178/9638 (1.8%) | ID: 606578 | T:0 I:2 V:0 P:0
[16:58:33] 179/9638 (1.9%) | ID: 606579 | T:0 I:0 V:0 P:0
[16:58:59] 180/9638 (1.9%) | ID: 606580 | T:2 I:18 V:37 P:0
[16:59:03] 181/9638 (1.9%) | ID: 606581 | T:0 I:0 V:0 P:0
[16:59:30] 182/9638 (1.9%) | ID: 606582 | T:0 I:18 V:33 P:2
[16:59:49] 183/9638 (1.9%) | ID: 606583 | T:5 I:25 V:15 P:2
[16:59:59] 184/9638 (1.9%) | ID: 606584 | T:1 I:4 V:4 P:2
[17:00:03] 185/9638 (1.9%) | ID: 606585 | T:0 I:0 V:0 P:0
[17:00:09] 186/9638 (1.9%) | ID: 606587 | T:0 I:0 V:0 P:0
[17:00:13] 187/9638 (1.9%) | ID: 606589 | T:0 I:0 V:0 P:0
[17:00:36] 188/9638 (2.0%) | ID: 606590 | T:4 I:13 V:20 P:2
[17:00:40] 189/9638 (2.0%) | ID: 606591 | T:0 I:0 V:0 P:0
[17:00:44] 190/9638 (2.0%) | ID: 606592 | T:0 I:0 V:0 P:0
[17:00:48] 191/9638 (2.0%) | ID: 606593 | T:0 I:0 V:0 P:0
[17:00:58] 192/9638 (2.0%) | ID: 606594 | T:1 I:5 V:1 P:6
[17:01:02] 193/9638 (2.0%) | ID: 606595 | T:0 I:0 V:0 P:0
[17:01:06] 194/9638 (2.0%) | ID: 606596 | T:0 I:0 V:0 P:0
[17:01:11] 195/9638 (2.0%) | ID: 606597 | T:0 I:0 V:0 P:0
[17:01:19] 196/9638 (2.0%) | ID: 606598 | T:0 I:0 V:0 P:0
[17:01:24] 197/9638 (2.0%) | ID: 606599 | T:0 I:0 V:0 P:0
[17:01:30] 198/9638 (2.1%) | ID: 606600 | T:0 I:0 V:0 P:0
[17:01:35] 199/9638 (2.1%) | ID: 606601 | T:0 I:4 V:0 P:4
[17:02:00] 200/9638 (2.1%) | ID: 606602 | T:3 I:17 V:30 P:4

[17:02:00] INFO: Checkpoint: Saving batch of 100 facilities


[17:02:37] 201/9638 (2.1%) | ID: 606603 | T:2 I:22 V:44 P:2
[17:02:53] 202/9638 (2.1%) | ID: 606604 | T:0 I:6 V:7 P:20
[17:02:57] 203/9638 (2.1%) | ID: 606605 | T:0 I:0 V:0 P:0
[17:03:01] 204/9638 (2.1%) | ID: 606606 | T:0 I:1 V:0 P:0
[17:03:34] 205/9638 (2.1%) | ID: 606607 | T:4 I:11 V:23 P:12
[17:04:00] 206/9638 (2.1%) | ID: 606608 | T:10 I:8 V:3 P:12
[17:04:04] 207/9638 (2.1%) | ID: 606609 | T:0 I:0 V:0 P:0
[17:04:42] 208/9638 (2.2%) | ID: 606610 | T:3 I:26 V:43 P:8
[17:04:46] 209/9638 (2.2%) | ID: 606611 | T:0 I:0 V:0 P:0
[17:04:50] 210/9638 (2.2%) | ID: 606612 | T:0 I:0 V:0 P:0
[17:04:54] 211/9638 (2.2%) | ID: 606613 | T:0 I:0 V:0 P:0
[17:05:08] 212/9638 (2.2%) | ID: 606614 | T:1 I:9 V:9 P:4
[17:05:20] 213/9638 (2.2%) | ID: 606615 | T:2 I:12 V:7 P:0
[17:05:24] 214/9638 (2.2%) | ID: 606616 | T:0 I:1 V:0 P:0
[17:05:28] 215/9638 (2.2%) | ID: 606617 | T:0 I:0 V:0 P:0
[17:05:47] 216/9638 (2.2%) | ID: 606618 | T:2 I:12 V:15 P:4
[17:05:51] 217/9638 (2.3%) | ID: 606619 | T:0 I:0 V:0 P:0
[17:05:55] 218/9638 (2.3%) | ID: 606620 | T:0 I:0 V:0 P:0
[17:06:05] 219/9638 (2.3%) | ID: 606621 | T:0 I:2 V:7 P:0
[17:06:09] 220/9638 (2.3%) | ID: 606622 | T:0 I:0 V:0 P:0
[17:06:13] 221/9638 (2.3%) | ID: 606623 | T:0 I:0 V:0 P:0
[17:06:46] 222/9638 (2.3%) | ID: 606624 | T:2 I:20 V:48 P:6
[17:06:51] 223/9638 (2.3%) | ID: 606625 | T:0 I:0 V:0 P:0
[17:06:56] 224/9638 (2.3%) | ID: 606626 | T:0 I:0 V:0 P:0
[17:07:00] 225/9638 (2.3%) | ID: 606627 | T:0 I:0 V:0 P:0
[17:07:08] 226/9638 (2.3%) | ID: 606628 | T:1 I:12 V:3 P:0
[17:07:14] 227/9638 (2.4%) | ID: 606629 | T:1 I:7 V:0 P:0
[17:07:25] 228/9638 (2.4%) | ID: 606630 | T:1 I:9 V:4 P:4
[17:07:39] 229/9638 (2.4%) | ID: 606631 | T:1 I:9 V:4 P:4
[17:07:43] 230/9638 (2.4%) | ID: 606632 | T:0 I:0 V:0 P:0
[17:07:50] 231/9638 (2.4%) | ID: 606633 | T:0 I:0 V:0 P:0
[17:08:21] 232/9638 (2.4%) | ID: 606634 | T:1 I:18 V:31 P:0
[17:08:25] 233/9638 (2.4%) | ID: 606635 | T:0 I:0 V:0 P:0
[17:08:33] 234/9638 (2.4%) | ID: 606636 | T:0 I:0 V:0 P:0
[17:08:37] 235/9638 (2.4%) | ID: 606637 | T:0 I:0 V:0 P:0
[17:08:54] 236/9638 (2.4%) | ID: 606638 | T:1 I:13 V:17 P:0
[17:09:00] 237/9638 (2.5%) | ID: 606639 | T:0 I:0 V:0 P:0
[17:09:06] 238/9638 (2.5%) | ID: 606640 | T:0 I:0 V:0 P:0
[17:09:37] 239/9638 (2.5%) | ID: 606641 | T:1 I:10 V:15 P:6
[17:10:12] 240/9638 (2.5%) | ID: 606642 | T:0 I:15 V:28 P:4
[17:10:18] 241/9638 (2.5%) | ID: 606643 | T:1 I:1 V:3 P:0
[17:10:22] 242/9638 (2.5%) | ID: 606644 | T:0 I:0 V:0 P:0
[17:10:33] 243/9638 (2.5%) | ID: 606645 | T:0 I:2 V:1 P:4
[17:10:37] 244/9638 (2.5%) | ID: 606646 | T:0 I:0 V:0 P:0
[17:10:44] 245/9638 (2.5%) | ID: 606647 | T:0 I:0 V:0 P:0
[17:10:48] 246/9638 (2.6%) | ID: 606648 | T:0 I:0 V:0 P:0
[17:10:52] 247/9638 (2.6%) | ID: 606649 | T:0 I:0 V:0 P:0
[17:10:57] 248/9638 (2.6%) | ID: 606650 | T:0 I:0 V:0 P:0
[17:11:01] 249/9638 (2.6%) | ID: 606651 | T:0 I:0 V:0 P:0
[17:11:24] 250/9638 (2.6%) | ID: 606652 | T:3 I:15 V:14 P:2
[17:11:38] 251/9638 (2.6%) | ID: 606653 | T:0 I:1 V:4 P:12
[17:11:48] 252/9638 (2.6%) | ID: 606654 | T:0 I:3 V:3 P:0
[17:11:54] 253/9638 (2.6%) | ID: 606655 | T:0 I:0 V:0 P:0
[17:12:03] 254/9638 (2.6%) | ID: 606656 | T:0 I:2 V:2 P:0
[17:12:08] 255/9638 (2.6%) | ID: 606658 | T:1 I:1 V:0 P:0
[17:12:29] 256/9638 (2.7%) | ID: 606659 | T:3 I:13 V:18 P:0
[17:12:33] 257/9638 (2.7%) | ID: 606660 | T:0 I:0 V:0 P:0
[17:12:46] 258/9638 (2.7%) | ID: 606661 | T:2 I:10 V:13 P:0
[17:12:57] 259/9638 (2.7%) | ID: 606662 | T:0 I:3 V:3 P:4
[17:13:06] 260/9638 (2.7%) | ID: 606663 | T:0 I:1 V:1 P:0
[17:13:11] 261/9638 (2.7%) | ID: 606664 | T:0 I:0 V:0 P:0
[17:13:17] 262/9638 (2.7%) | ID: 606665 | T:0 I:1 V:0 P:0
[17:13:24] 263/9638 (2.7%) | ID: 606666 | T:0 I:1 V:1 P:4
[17:13:52] 264/9638 (2.7%) | ID: 606667 | T:4 I:14 V:30 P:0
[17:14:05] 265/9638 (2.7%) | ID: 606668 | T:0 I:3 V:11 P:0
[17:14:09] 266/9638 (2.8%) | ID: 606669 | T:0 I:1 V:0 P:0
[17:14:14] 267/9638 (2.8%) | ID: 606670 | T:0 I:0 V:0 P:0
[17:14:20] 268/9638 (2.8%) | ID: 606671 | T:0 I:0 V:0 P:0
[17:14:24] 269/9638 (2.8%) | ID: 606672 | T:0 I:0 V:0 P:0
[17:14:28] 270/9638 (2.8%) | ID: 606673 | T:0 I:0 V:0 P:0
[17:14:32] 271/9638 (2.8%) | ID: 606674 | T:0 I:0 V:0 P:0
[17:14:37] 272/9638 (2.8%) | ID: 606675 | T:0 I:0 V:0 P:0
[17:14:42] 273/9638 (2.8%) | ID: 606676 | T:0 I:0 V:0 P:0
[17:14:46] 274/9638 (2.8%) | ID: 606677 | T:0 I:0 V:0 P:0
[17:14:52] 275/9638 (2.9%) | ID: 606678 | T:0 I:0 V:0 P:0
[17:14:56] 276/9638 (2.9%) | ID: 606679 | T:0 I:0 V:0 P:0
