[2026-01-05 16:25:50] INFO: STARTING FRESH SCRAPE
[2026-01-05 16:25:50] INFO: Scraping 9638 facilities (100.0% remaining)
[2026-01-07 11:48:39] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 13:05:57] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 14:13:53] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 15:58:52] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 17:31:44] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 19:10:39] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 20:29:28] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 21:45:05] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 22:50:02] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 00:21:54] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 01:45:16] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 02:56:41] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 03:54:56] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 04:45:08] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 05:47:21] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 06:58:59] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 08:23:37] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 10:04:01] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 11:45:01] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 13:08:06] INFO: Checkpoint: Saving batch of 100 facilities
