[2026-01-05 16:25:50] INFO: STARTING FRESH SCRAPE
[2026-01-05 16:25:50] INFO: Scraping 9638 facilities (100.0% remaining)
[2026-01-06 09:35:50] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 10:31:13] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 11:38:16] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 12:23:27] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 13:00:06] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 13:43:43] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 14:25:36] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 14:58:20] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 15:31:27] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 16:03:05] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 17:20:36] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 18:41:48] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 19:55:14] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 21:25:47] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 22:26:36] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-06 23:34:46] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 00:56:55] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 01:56:52] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 03:09:45] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 03:50:23] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 04:35:36] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 05:28:32] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 07:23:35] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 08:28:15] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 09:41:44] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 10:51:38] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 12:03:42] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 13:11:12] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 14:25:04] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 15:06:34] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 16:08:37] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 17:41:55] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 19:06:27] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 20:20:58] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 21:37:27] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-07 23:11:51] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 00:19:25] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 01:39:59] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 02:50:01] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 03:54:11] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 05:41:14] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 07:18:25] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 08:59:18] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 11:01:37] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 12:25:50] INFO: Checkpoint: Saving batch of 100 facilities
[2026-01-08 13:54:26] INFO: Checkpoint: Saving batch of 100 facilities
